incident,user,loc_lat,loc_long,species,action,severity,status,timestamp
6127,4096882879,38.28369389068677,-76.3132646474771,elephant,other,P1,submitted,Oct 20 2019 11:33:42
6128,0899743526,35.78102470457837,-86.92508207902236,tiger,wildlife sightings,P3,actionable,Oct 01 2019 00:10:04
6129,4096882879,29.04748167363615,-101.2779971075019,other,poaching,P3,submitted,Oct 17 2019 13:33:17
6130,2766944041,32.483590811728504,-109.56604522261368,parrot,human wildlife conflict,P3,actionable,Oct 07 2019 21:50:00
6131,0952316775,39.50669380324143,-90.1039349344536,gorilla,wildlife sightings,P1,submitted,Oct 03 2019 17:15:46
6132,0469680873,45.53774403246136,-89.1543149707165,gorilla,wildlife sightings,P0,actionable,Oct 08 2019 09:52:59
6133,3414411123,47.98736639578844,-67.41145877551624,other,other,P3,actionable,Oct 14 2019 10:32:20
6134,3307312411,48.59705647345851,-109.65334294823022,pangolin,human wildlife conflict,P2,verified,Oct 16 2019 21:26:45
6135,4145180343,47.593987727736206,-94.63508976139872,parrot,human wildlife conflict,P3,verified,Oct 01 2019 23:33:10
6136,3701599455,35.76725654828148,-121.45246767665637,elephant,human wildlife conflict,P3,verified,Oct 29 2019 18:38:02
6137,2737192073,47.42179200232677,-98.25926096705751,pangolin,animal mortality,P2,verified,Oct 26 2019 12:27:47
6138,4109099184,33.723721218049015,-106.91167458670331,elephant,human wildlife conflict,P3,submitted,Oct 14 2019 01:04:54
6139,1264205802,36.126708900416446,-124.76884537602682,pangolin,poaching,P2,submitted,Oct 02 2019 18:14:24
6140,1706624263,33.26437928121149,-67.84245368286872,rhino,animal mortality,P1,verified,Oct 11 2019 05:58:19
6141,3848039736,25.909730778119695,-91.77450020147809,elephant,human wildlife conflict,P2,actionable,Oct 09 2019 16:12:32
6142,1108938273,44.48925488887033,-103.38022938852617,pangolin,human wildlife conflict,P3,verified,Oct 23 2019 20:15:11
6143,1769262086,45.24321250859933,-86.69928684933922,other,wildlife sightings,P0,actionable,Oct 06 2019 03:01:28
6144,3057059330,40.616843845142085,-98.43848665499219,elephant,human wildlife conflict,P0,submitted,Oct 14 2019 05:01:42
6145,1673127888,37.29154731541365,-90.84834293881508,sea turtle,human wildlife conflict,P3,actionable,Oct 28 2019 06:50:55
6146,2402388067,24.939259471108993,-123.05672547005771,pangolin,animal mortality,P1,verified,Oct 24 2019 08:17:07
6147,2424512340,37.382599769466616,-68.72756143824918,rhino,wildlife sightings,P2,submitted,Oct 29 2019 04:28:38
6148,2242684437,25.560168642462646,-86.4770531828161,rhino,animal mortality,P2,submitted,Oct 18 2019 16:43:35
6149,1596614510,36.03401315240751,-92.4111116217999,tiger,poaching,P3,verified,Oct 07 2019 07:06:43
6150,0073606420,29.074063047552126,-113.40209857404591,tiger,animal mortality,P3,verified,Oct 17 2019 22:44:58
6151,1595586340,32.250515088731404,-86.75759397206141,sea turtle,human wildlife conflict,P1,submitted,Oct 23 2019 22:49:51
6152,4513271841,42.78870591645297,-87.56758646038102,elephant,poaching,P3,verified,Oct 11 2019 14:33:03
6153,0038687773,38.04124454672235,-108.234782624225,parrot,animal mortality,P1,actionable,Oct 02 2019 06:47:08
6154,1277796993,35.10463603973581,-77.2292684019923,parrot,other,P2,verified,Oct 31 2019 00:35:38
6155,0712409768,25.55383013574097,-89.8552564656467,tiger,poaching,P2,verified,Oct 30 2019 02:32:36
6156,4034679719,38.67531599096274,-111.83962809406749,elephant,other,P1,verified,Oct 12 2019 21:17:24
6157,0733585197,39.570747670955505,-72.79472193009804,gorilla,animal mortality,P0,submitted,Oct 07 2019 06:46:41
6158,0519690520,43.655013561640445,-85.94971551659432,parrot,human wildlife conflict,P3,verified,Oct 25 2019 05:09:31
6159,3417216920,28.81500341292403,-121.70965471040039,tiger,human wildlife conflict,P3,actionable,Oct 13 2019 09:40:31
6160,2683396663,28.457476139485994,-83.54130899347228,sea turtle,wildlife sightings,P3,actionable,Oct 13 2019 20:42:20
6161,4464335701,26.765327189190103,-103.95191076316124,sea turtle,animal mortality,P2,actionable,Oct 02 2019 22:04:35
6162,1924148127,28.543700127750764,-109.65036444479422,parrot,other,P0,submitted,Oct 16 2019 22:22:40
6163,2264277373,47.193424200803946,-70.52259060960758,tiger,wildlife sightings,P3,submitted,Oct 02 2019 01:54:37
6164,4397407521,30.293856743777035,-77.5242871861644,tiger,poaching,P2,submitted,Oct 10 2019 09:11:20
6165,1652945746,46.97656414146251,-123.82903426348197,elephant,human wildlife conflict,P3,verified,Oct 08 2019 05:44:59
6166,4822004120,41.4694134422529,-83.69445059173047,parrot,wildlife sightings,P1,verified,Nov 01 2019 17:04:27
6167,4924805630,34.492169692183026,-118.1605472239983,elephant,wildlife sightings,P3,submitted,Oct 02 2019 16:27:23
6168,0704522174,38.984495615922796,-70.72675419707966,other,wildlife sightings,P2,verified,Oct 09 2019 20:18:46
6169,1722801507,46.00036601341422,-79.83993670348003,parrot,animal mortality,P3,verified,Oct 27 2019 16:19:41
6170,0590105989,49.112264566856766,-116.04338134102701,pangolin,wildlife sightings,P3,verified,Oct 24 2019 20:11:33
6171,2350210734,27.174646278737946,-86.66061990522184,tiger,animal mortality,P2,verified,Oct 31 2019 01:55:36
6172,4854206934,37.691210158739594,-104.21767895600271,rhino,wildlife sightings,P0,submitted,Oct 19 2019 12:56:24
6173,3094395465,31.32987132343108,-72.93679371288982,gorilla,other,P3,submitted,Oct 30 2019 22:23:53
6174,3634534252,45.142368555025584,-92.47240385018682,sea turtle,human wildlife conflict,P2,submitted,Oct 02 2019 04:46:51
6175,2174234320,28.379232955250156,-84.87934566938895,other,human wildlife conflict,P3,actionable,Oct 10 2019 09:01:57
6176,3307312411,33.0283787532497,-99.39629314970142,rhino,poaching,P3,actionable,Oct 25 2019 07:54:40
6177,5064333088,33.87713953492608,-105.05504204148649,parrot,animal mortality,P3,submitted,Oct 31 2019 00:20:20
6178,4229984045,28.501643989017516,-76.58327803821274,other,human wildlife conflict,P2,actionable,Oct 16 2019 19:28:38
6179,4463106731,35.29196647773486,-81.86732310697099,parrot,poaching,P3,actionable,Oct 31 2019 20:09:34
6180,0446857635,40.67846062572514,-93.58214563921321,tiger,wildlife sightings,P3,submitted,Oct 08 2019 21:03:36
6181,0073606420,28.92062270146677,-90.03575001338245,parrot,human wildlife conflict,P1,submitted,Oct 19 2019 18:09:56
6182,4513271841,29.50205452973076,-107.79405263164519,pangolin,animal mortality,P1,actionable,Oct 05 2019 23:06:55
6183,2883869099,28.634660118749796,-116.07183109707894,sea turtle,wildlife sightings,P3,verified,Oct 17 2019 23:12:35
6184,0469680873,40.57572537458882,-105.94011037974832,parrot,animal mortality,P0,actionable,Oct 16 2019 11:35:00
6185,3139185099,37.23295534362181,-77.39216513634412,parrot,other,P3,submitted,Oct 19 2019 12:40:21
6186,1417420949,44.39715598801722,-81.96711676043307,elephant,animal mortality,P3,submitted,Oct 02 2019 21:25:03
6187,3542186151,41.46617196238908,-88.43471202776357,rhino,other,P0,submitted,Oct 15 2019 05:12:40
6188,1634316056,47.7958826770725,-87.42995965235535,pangolin,human wildlife conflict,P1,verified,Oct 14 2019 10:49:11
6189,4980101008,34.172311413695255,-119.31151065708846,rhino,wildlife sightings,P2,submitted,Oct 23 2019 18:55:22
6190,4929727851,45.312588699999644,-116.20028263254653,parrot,other,P3,submitted,Oct 28 2019 07:50:53
6191,3132916655,31.437230335538665,-116.28265962195727,other,other,P2,actionable,Oct 25 2019 11:42:31
6192,0633108017,33.72099706914188,-67.23976742198236,sea turtle,wildlife sightings,P0,actionable,Oct 31 2019 12:35:05
6193,1740744042,44.49171619935318,-85.34795115237002,gorilla,animal mortality,P2,verified,Oct 02 2019 13:11:24
6194,1267763252,40.81869024556409,-82.40564497425981,tiger,other,P3,verified,Oct 14 2019 04:12:48
6195,0073606420,30.98527676116337,-121.20370595314128,elephant,wildlife sightings,P3,verified,Oct 31 2019 05:31:28
6196,1417420949,32.480192084558574,-104.5580896834358,other,poaching,P1,actionable,Oct 10 2019 16:24:20
6197,3250643559,42.75102649842833,-96.14711339917089,pangolin,wildlife sightings,P3,actionable,Oct 13 2019 05:08:45
6198,3587678172,26.07420303819921,-95.23032492511884,elephant,human wildlife conflict,P2,submitted,Oct 12 2019 02:37:07
6199,0893237698,32.26907796718875,-88.6619389001086,gorilla,animal mortality,P2,submitted,Oct 20 2019 15:36:30
6200,2560923201,48.66019406296805,-118.05793917338495,rhino,poaching,P2,submitted,Oct 10 2019 03:18:46
6201,4348492377,47.4564796541617,-93.2405655153491,other,animal mortality,P3,actionable,Oct 07 2019 16:39:21
6202,2232011123,40.79743900993297,-114.21749089992034,gorilla,poaching,P2,actionable,Oct 02 2019 22:18:47
6203,4935536058,34.50069596795304,-99.30142160212722,other,animal mortality,P0,verified,Oct 12 2019 17:54:15
6204,3070696655,36.965265452639784,-117.47376194421278,gorilla,poaching,P3,submitted,Oct 15 2019 17:30:24
6205,0077657283,31.23612208406685,-82.50390394280629,gorilla,poaching,P2,submitted,Oct 16 2019 14:44:54
6206,4397407521,32.15495235274211,-72.25115307937966,tiger,wildlife sightings,P1,submitted,Oct 02 2019 06:23:20
6207,3037583143,27.04302348049708,-96.67741994285316,gorilla,human wildlife conflict,P2,submitted,Oct 13 2019 02:48:17
6208,1673127888,42.47376328416195,-81.1069250039912,tiger,poaching,P2,actionable,Oct 31 2019 14:14:12
6209,4177972150,33.29504738028457,-95.2686118470936,tiger,human wildlife conflict,P3,actionable,Oct 25 2019 07:04:26
6210,5034777698,35.30340383535989,-80.662512874197,elephant,wildlife sightings,P3,verified,Oct 28 2019 07:45:33
6211,0469680873,37.178471829042024,-67.67952184524063,gorilla,poaching,P3,actionable,Oct 19 2019 11:26:48
6212,3414411123,49.07052846993574,-71.8696832459,tiger,human wildlife conflict,P3,submitted,Oct 28 2019 03:23:47
6213,4034679719,46.85818835370887,-73.06092741796186,parrot,poaching,P3,actionable,Oct 09 2019 09:07:18
6214,0446857635,32.099879533596194,-88.56657717413103,other,other,P0,actionable,Oct 20 2019 07:05:21
6215,5005980881,38.37294715818872,-109.8591394788762,elephant,animal mortality,P3,submitted,Oct 07 2019 02:19:59
6216,2733372197,40.399098200909236,-114.90360311390768,rhino,wildlife sightings,P0,submitted,Oct 11 2019 09:19:33
6217,0599951906,48.496400288918665,-96.72626470807072,parrot,other,P1,submitted,Oct 23 2019 10:57:49
6218,4017953682,49.18358350573478,-98.30391313411057,elephant,human wildlife conflict,P0,submitted,Oct 19 2019 18:47:39
6219,3070696655,35.592561566876824,-93.8454226335218,tiger,human wildlife conflict,P3,actionable,Oct 01 2019 07:25:23
6220,0637113634,45.68183602692997,-80.64007997494824,sea turtle,wildlife sightings,P2,submitted,Oct 30 2019 07:10:45
6221,0152660294,38.04401942252866,-77.59720641372564,parrot,human wildlife conflict,P3,submitted,Oct 27 2019 01:12:59
6222,2835813813,43.895787246512285,-91.26513046210161,rhino,human wildlife conflict,P3,submitted,Oct 15 2019 08:34:35
6223,4438319957,37.754632066054455,-75.16134440013937,gorilla,wildlife sightings,P3,submitted,Oct 09 2019 18:08:23
6224,1886181723,37.84598175175666,-100.57803087048595,pangolin,animal mortality,P1,submitted,Oct 08 2019 15:03:34
6225,2404410806,40.02046512990486,-76.73880622569234,sea turtle,human wildlife conflict,P1,verified,Oct 07 2019 18:57:33
6226,1355847742,47.66269921207896,-79.67376553938942,gorilla,wildlife sightings,P2,verified,Oct 05 2019 21:01:22
6227,2737192073,40.032718844015704,-85.66446092487556,tiger,human wildlife conflict,P3,submitted,Oct 03 2019 18:15:57
6228,3329665137,32.10393066261757,-68.86668578107343,rhino,human wildlife conflict,P2,submitted,Oct 26 2019 22:25:11
6229,4096882879,25.648675830230466,-102.81869908839556,elephant,human wildlife conflict,P3,submitted,Oct 11 2019 23:03:52
6230,1413210664,42.043944351234785,-110.79468625474783,elephant,other,P2,submitted,Oct 20 2019 14:08:44
6231,0444522472,40.597295485768285,-112.47990944364705,gorilla,human wildlife conflict,P3,verified,Oct 05 2019 10:30:34
6232,4980101008,45.06041079231723,-89.69450857566466,gorilla,other,P2,submitted,Oct 12 2019 20:06:28
6233,0590105989,41.80985626650529,-74.0049263103287,gorilla,human wildlife conflict,P3,actionable,Nov 01 2019 06:06:30
6234,3572413830,39.65253307542132,-84.76217393884085,other,animal mortality,P3,submitted,Oct 22 2019 12:58:25
6235,1089687385,46.85108681344823,-112.43132863539215,rhino,animal mortality,P2,submitted,Oct 12 2019 00:37:41
6236,2355641394,44.98067243750113,-109.3650699342927,elephant,other,P3,submitted,Oct 07 2019 20:33:13
6237,4549164556,29.92797615497415,-87.41292360578835,pangolin,other,P2,submitted,Oct 07 2019 03:09:53
6238,0448288681,40.6641592192811,-115.67705255833516,gorilla,wildlife sightings,P2,verified,Oct 31 2019 18:31:04
6239,3098197438,33.88350469855675,-121.34440057099523,gorilla,other,P3,verified,Oct 26 2019 03:45:22
6240,2267477958,34.79085798546992,-117.60898682416503,elephant,other,P3,actionable,Oct 28 2019 19:58:37
6241,2067094544,26.414649406175773,-95.6447358146979,pangolin,other,P3,verified,Oct 18 2019 00:16:18
6242,1164598991,47.62062600336819,-88.26132941676877,parrot,human wildlife conflict,P1,verified,Oct 01 2019 09:42:38
6243,2015296217,48.10780321044626,-122.06791231469906,other,animal mortality,P1,submitted,Oct 01 2019 10:30:04
6244,0453368985,38.063848991894645,-113.45655268397618,rhino,animal mortality,P1,submitted,Oct 19 2019 03:05:16
6245,2185185491,43.89423976567135,-104.94057028755152,elephant,other,P2,submitted,Oct 15 2019 02:26:08
6246,2733372197,32.125532117787166,-84.78237402577876,parrot,wildlife sightings,P2,actionable,Oct 21 2019 18:11:16
6247,3094395465,41.472092471483165,-123.56680005450204,elephant,wildlife sightings,P2,submitted,Oct 15 2019 23:47:56
6248,2384695414,42.48917210031054,-96.00091923575353,elephant,human wildlife conflict,P2,actionable,Oct 23 2019 04:53:54
6249,1403389892,26.07478796602223,-114.22704619817064,other,other,P3,submitted,Oct 14 2019 01:17:53
6250,2242684437,26.692088576308066,-89.28696428076611,tiger,poaching,P3,verified,Oct 06 2019 13:22:55
6251,3701599455,47.79533176519341,-106.97548722573825,rhino,other,P1,verified,Oct 17 2019 07:06:01
6252,0976809981,45.36586453446311,-115.79161639775631,sea turtle,human wildlife conflict,P3,submitted,Oct 16 2019 21:11:48
6253,1867565199,33.636453517297234,-122.07209133846699,tiger,poaching,P3,actionable,Oct 01 2019 01:07:04
6254,0234937877,40.89253580363105,-76.63055993946048,parrot,other,P3,submitted,Oct 21 2019 04:58:18
6255,4006984803,39.42945410755013,-85.98851952082575,sea turtle,poaching,P3,submitted,Oct 21 2019 04:58:19
6256,2902718344,32.63832515580421,-90.30702742848763,pangolin,animal mortality,P1,submitted,Oct 19 2019 12:13:39
6257,1069167956,45.701816810788124,-113.59040966627899,rhino,other,P2,verified,Oct 31 2019 09:42:09
6258,1384172592,25.500934256583232,-74.61411216769048,parrot,other,P3,submitted,Oct 12 2019 16:19:43
6259,2023252132,43.851513245062094,-82.39586669544184,parrot,human wildlife conflict,P3,actionable,Oct 24 2019 21:40:53
6260,4616934625,46.973108660744785,-75.161607996398,gorilla,human wildlife conflict,P1,submitted,Oct 01 2019 10:50:44
6261,4878283255,38.84812218270948,-111.62591216622104,parrot,poaching,P3,verified,Oct 05 2019 09:25:35
6262,2242684437,36.93526344202868,-98.52985820686567,sea turtle,animal mortality,P3,verified,Oct 17 2019 21:25:20
6263,2713710761,39.478847576958216,-90.28785555565395,other,other,P3,verified,Oct 23 2019 17:47:22
6264,3098197438,42.59301938170684,-124.0967113396376,sea turtle,animal mortality,P2,verified,Oct 24 2019 14:05:19
6265,3422642634,39.277196367704924,-76.22717204941333,gorilla,animal mortality,P2,actionable,Oct 31 2019 16:48:56
6266,0327853156,26.611062178330254,-105.28927357903736,rhino,wildlife sightings,P2,verified,Oct 23 2019 04:15:05
6267,1471293461,26.552714072277837,-110.62024982817829,pangolin,other,P3,submitted,Oct 14 2019 11:11:16
6268,3746013208,35.75000814395359,-104.0297156333466,pangolin,other,P2,verified,Oct 24 2019 17:32:41
6269,4635979977,34.02118919465365,-101.84024812849268,rhino,human wildlife conflict,P1,submitted,Nov 01 2019 09:20:32
6270,2198055652,24.853846379997876,-71.18804479768721,gorilla,wildlife sightings,P2,actionable,Oct 31 2019 19:22:59
6271,0599951906,41.49118795822812,-85.39749421754328,gorilla,poaching,P1,actionable,Oct 19 2019 22:46:22
6272,2068860332,46.50986852051567,-80.50179942740033,rhino,wildlife sightings,P2,actionable,Oct 21 2019 01:40:17
6273,2777906779,29.420128876122416,-93.07368853424845,elephant,other,P3,submitted,Oct 19 2019 12:32:04
6274,4403987644,29.617918181497018,-101.59269903623817,pangolin,wildlife sightings,P2,actionable,Oct 18 2019 08:00:40
6275,4589581618,45.762295345218064,-74.947406578435,tiger,poaching,P3,actionable,Oct 13 2019 09:03:14
6276,2242684437,35.01384405569874,-100.9670593595181,pangolin,other,P2,verified,Oct 25 2019 00:56:20
6277,4853072672,30.045882865364703,-84.27166893907643,tiger,human wildlife conflict,P2,verified,Oct 24 2019 07:28:34
6278,3469338571,34.04555416048987,-97.61847565162968,rhino,animal mortality,P2,actionable,Oct 05 2019 15:38:21
6279,3074908848,35.00324004070178,-73.25796374108641,sea turtle,animal mortality,P3,actionable,Oct 07 2019 14:48:19
6280,1200647467,48.27879451235724,-78.31700402657566,gorilla,other,P2,submitted,Oct 25 2019 05:54:41
6281,2305823353,37.684615485876705,-86.01935969344731,rhino,wildlife sightings,P1,submitted,Oct 02 2019 11:58:11
6282,2932671579,29.068985749913164,-72.42600522552036,elephant,animal mortality,P1,submitted,Oct 24 2019 12:09:28
6283,0229497048,32.610543494123874,-115.24271704283068,tiger,animal mortality,P1,submitted,Oct 12 2019 19:31:58
6284,2317804455,42.98524684094696,-85.69902402493486,sea turtle,poaching,P3,submitted,Oct 25 2019 03:35:08
6285,2697600304,27.18182087841976,-88.35418912639888,gorilla,wildlife sightings,P0,verified,Oct 03 2019 11:20:38
6286,2560923201,26.08504808753964,-118.9374061061652,pangolin,poaching,P2,verified,Oct 27 2019 01:38:32
6287,0952316775,25.383204884721682,-120.6106484679003,rhino,animal mortality,P2,actionable,Oct 27 2019 23:17:54
